;;11;69,605;66,4844;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-32-513-1-111-20-417-424-164-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,975;2,30088;1333;1228;559-420-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-46-419-423-138-160-418-559
;;2;69,975;2,3461;1333;1228;559-418-420-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-46-419-423-138-160-559
;;3;69,995;2,58598;1386;1222;559-418-420-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-46-419-138-160-559
;;4;69,885;2,89716;1414;1218;559-418-420-160-419-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-413-559
;;5;69,767;1,45112;1423;1188;559-423-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-424-164-138-160-420-418-559
;;6;69,917;14,3605;1423;1188;559-418-423-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-424-164-138-160-420-559
;;7;69,917;14,4876;1423;1188;559-418-423-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-424-164-138-160-420-559
;;8;69,917;14,9511;1423;1188;559-418-423-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-111-20-424-164-138-160-420-559
;;9;69,917;15,2256;1423;1188;559-418-423-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-424-164-138-160-420-559
;;10;69,917;15,3071;1423;1188;559-418-423-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-424-164-138-160-420-559
;;11;69,917;15,4361;1423;1188;559-418-423-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-424-164-138-160-420-559
;;12;69,967;16,7658;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-559
;;13;69,967;21,3694;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-559
;;14;69,967;21,9368;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-20-111-559
;;15;69,967;22,0358;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-559
;;16;69,967;23,494;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-559
;;17;69,967;23,7122;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-111-20-559
;;18;69,967;23,7352;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-559
;;19;69,967;24,2232;1423;1188;559-418-420-424-164-138-160-423-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-559
;;20;69,885;1,32341;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;21;69,885;1,34692;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;22;69,885;1,35492;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;23;69,885;1,35833;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;24;69,885;1,39091;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;25;69,885;1,42604;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;26;69,885;2,00254;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;27;69,885;2,00576;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;28;69,885;2,01729;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;29;69,885;2,14399;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;30;69,885;2,18372;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;31;69,885;2,19402;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;32;69,885;2,19755;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;33;69,885;2,25385;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;34;69,955;17,1991;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-418-559
;;35;69,955;17,2301;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-418-559
;;36;69,955;17,2364;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-418-559
;;37;69,955;17,3611;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-418-559
;;38;69,955;17,4814;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-1-111-20-417-422-418-559
;;39;69,955;17,5203;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-111-20-1-417-422-418-559
;;40;69,955;17,5268;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-422-418-559
;;41;69,955;17,7054;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-422-418-559
;;42;69,955;18,0841;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-418-559
;;43;69,955;18,0997;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-418-559
;;44;69,955;18,1123;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-418-559
;;45;69,955;18,4194;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-1-20-111-417-422-418-559
;;46;69,955;18,5419;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-418-559
;;47;69,885;18,5638;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;48;69,667;1,47436;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-418-559
;;49;69,667;1,74383;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-418-559
;;50;69,817;1,75099;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;51;69,817;1,75551;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;52;69,817;1,76594;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-559
;;53;69,817;1,77595;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-559
;;54;69,817;14,1591;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-424-164-138-160-420-559
;;55;69,817;14,2735;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-1-111-20-417-424-164-138-160-420-559
;;56;69,817;14,3313;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;57;69,667;16,3326;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-418-559
;;58;69,867;16,6116;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-559
;;59;69,867;20,3904;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-559
;;60;69,667;20,5332;1514;1185;559-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-418-559
;;61;69,667;20,7878;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-418-559
;;62;69,667;21,1986;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-424-164-138-160-420-418-559
;;63;69,867;21,2256;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-559
;;64;69,867;21,2331;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-559
;;65;69,817;22,1922;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-559
;;66;69,817;22,333;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-559
;;67;69,867;23,2678;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-559
;;68;68,877;1,00965;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;69;68,877;1,05966;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;70;69,027;1,08039;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-559
;;71;69,027;1,25672;1565;1175;559-418-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-559
;;72;68,877;18,5787;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;73;68,877;18,5859;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;74;68,877;18,5894;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;75;69,927;18,6194;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-1-20-111-417-422-418-559
;;76;69,927;18,627;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-1-20-111-417-422-418-559
;;77;69,927;18,6657;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-418-559
;;78;69,927;18,7267;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-418-559
;;79;69,927;18,7561;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-422-418-559
;;80;69,927;18,7756;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-111-20-1-417-422-418-559
;;81;68,877;18,8222;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;82;68,877;18,8551;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;83;68,877;18,8731;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;84;68,877;18,8971;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;85;68,877;18,9065;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;86;69,927;19,4256;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-418-559
;;87;69,927;19,6622;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-418-559
;;88;69,927;19,6666;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-418-559
;;89;69,927;19,7844;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-418-559
;;90;69,927;19,8204;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-418-559
;;91;68,877;19,8983;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;92;68,877;19,9033;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;93;68,877;20,2312;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;94;68,877;20,3642;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;95;69,027;22,656;1565;1175;559-418-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-559
;;96;69,027;22,6592;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-559
;;97;69,027;22,8147;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;98;69,027;23,0441;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;99;69,027;23,0512;1565;1175;559-418-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;100;69,027;23,188;1565;1175;559-418-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-559
;;101;69,027;23,2255;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-559
;;102;69,725;4,62957;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-20-111-1-417-424-164-138-160-420-559
;;103;69,725;4,68431;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-111-20-1-417-424-164-138-160-420-559
;;104;69,725;4,86487;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-111-20-1-417-424-164-138-160-420-559
;;105;69,725;5,05247;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-20-111-1-417-424-164-138-160-420-559
;;106;69,725;5,91582;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-20-111-1-417-424-164-138-160-420-559
;;107;69,725;5,96305;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-20-111-1-417-424-164-138-160-420-559
;;108;69,725;6,59499;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-111-20-1-417-424-164-138-160-420-559
;;109;69,465;6,65382;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-111-20-1-417-424-164-138-160-420-559
;;110;69,605;6,67892;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-32-513-111-20-1-417-424-164-138-160-420-559
;;111;69,605;6,83183;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-32-513-1-20-111-417-424-164-138-160-420-559
;;112;69,605;7,00372;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-32-513-1-111-20-417-424-164-138-160-420-559
;;113;69,725;7,19998;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-111-20-1-417-424-164-138-160-420-559
;;114;69,465;9,99479;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-20-111-1-417-424-164-138-160-420-559
;;115;69,465;10,1474;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-1-20-111-417-424-164-138-160-420-559
;;116;69,465;11,1065;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-513-1-20-111-417-424-164-138-160-420-559
;;117;69,465;11,1225;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-513-1-20-111-417-424-164-138-160-420-559
;;118;69,465;12,2436;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-513-1-111-20-417-424-164-138-160-420-559
;;119;69,465;12,2618;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-513-1-111-20-417-424-164-138-160-420-559
;;120;69,465;12,9534;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-1-111-20-417-424-164-138-160-420-559
;;121;69,245;4,61403;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-20-111-1-417-424-164-138-160-420-559
;;122;69,245;4,66727;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-111-20-1-417-424-164-138-160-420-559
;;123;69,245;4,85659;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-111-20-1-417-424-164-138-160-420-559
;;124;69,245;5,04458;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-20-111-1-417-424-164-138-160-420-559
;;125;69,245;5,90707;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-20-111-1-417-424-164-138-160-420-559
;;126;69,245;5,95544;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-20-111-1-417-424-164-138-160-420-559
;;127;69,245;6,58386;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-111-20-1-417-424-164-138-160-420-559
;;128;68,985;6,64325;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-111-20-1-417-424-164-138-160-420-559
;;129;69,125;6,68667;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-32-513-111-20-1-417-424-164-138-160-420-559
;;130;69,125;6,82368;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-32-513-111-20-1-417-424-164-138-160-420-559
;;131;69,125;6,84009;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-32-513-1-20-111-417-424-164-138-160-420-559
;;132;69,125;7,01187;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-32-513-1-111-20-417-424-164-138-160-420-559
;;133;69,245;7,21513;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-111-20-1-417-424-164-138-160-420-559
;;134;69,605;9,81824;1664;1112;559-418-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-424-164-138-160-420-559
;;135;69,605;9,93336;1664;1112;559-418-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-424-164-138-160-420-559
;;136;68,985;10,0034;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-20-111-1-417-424-164-138-160-420-559
;;137;68,985;10,1555;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-1-20-111-417-424-164-138-160-420-559
;;138;68,985;11,1143;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-513-1-20-111-417-424-164-138-160-420-559
;;139;68,985;11,1455;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-513-1-20-111-417-424-164-138-160-420-559
;;140;68,985;12,254;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-513-1-111-20-417-424-164-138-160-420-559
;;141;68,985;12,2933;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-513-1-111-20-417-424-164-138-160-420-559
;;142;68,985;12,9812;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-1-111-20-417-424-164-138-160-420-559
;;143;69,53;3,63135;1675;1067;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;144;69,53;3,63431;1675;1067;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;145;69,53;3,64102;1675;1067;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;146;69,53;3,90354;1675;1067;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;147;69,53;3,96159;1675;1067;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;148;69,53;3,98492;1675;1067;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;149;69,53;4,24759;1675;1067;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;150;69,75;4,28092;1704;1019;559-418-413-488-334-34-55-124-83-335-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-559
;;151;69,75;4,40057;1704;1019;559-418-413-488-334-34-124-55-83-335-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-559

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,507;16,0928;1377;1224;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-422-559
;;2;69,952;43,1465;1416;1203;559-418-46-442-444-155-488-334-34-55-124-83-335-517-33-0-74-332-32-513-424-164-138-160-420-559
;;3;69,885;22,7377;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;4;69,867;28,7775;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-559
;;5;68,587;34,1417;1550;1156;559-418-420-424-164-138-160-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-559
;;6;69,925;56,9147;1563;1144;559-418-160-420-138-164-424-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-513-1-111-20-559
;;7;69,565;14,2755;1582;1135;559-418-160-420-138-164-424-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-339-413-559
;;8;69,445;62,5169;1585;1108;559-418-160-420-138-164-424-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-513-1-20-111-559
;;9;69,945;63,2111;1651;1102;559-418-160-420-138-164-424-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-20-111-417-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,865;26,3083;1361;1224;559-420-160-423-419-138-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-418-559
;;2;69,805;26,4183;1361;1224;559-420-138-160-423-419-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-418-559
;;3;69,805;26,4214;1361;1224;559-418-420-138-160-423-419-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-559
;;4;69,865;26,4337;1361;1224;559-418-420-160-423-419-138-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-559
;;5;69,865;26,4528;1361;1224;559-418-420-160-423-419-138-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;6;69,805;26,4583;1361;1224;559-418-420-138-160-419-423-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;7;69,865;26,487;1361;1224;559-418-420-160-419-423-138-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;8;69,865;26,4957;1361;1224;559-418-420-160-419-423-138-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-559
;;9;69,885;26,5095;1414;1218;559-418-420-160-419-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-413-559
;;10;69,825;26,6505;1414;1218;559-418-420-138-160-419-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-413-559
;;11;69,825;28,4259;1414;1218;559-418-420-138-160-419-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-413-559
;;12;69,885;28,44;1414;1218;559-418-420-160-419-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-413-559
;;13;69,815;31,2357;1503;1194;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-335-83-55-124-34-488-155-413-559
;;14;69,815;35,6743;1503;1194;559-418-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-335-83-55-124-34-488-155-413-559
;;15;69,815;36,2765;1503;1194;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-335-83-55-124-34-488-155-413-559
;;16;69,815;30,1266;1538;1183;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-0-74-335-83-55-124-34-334-488-155-413-559
;;17;69,815;30,5501;1538;1183;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-0-74-335-83-55-124-34-334-488-155-413-559
;;18;69,815;31,1663;1538;1183;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-0-74-335-83-124-55-34-334-488-155-413-559
;;19;69,82;28,8741;1581;1177;559-418-160-420-138-164-424-422-417-1-111-20-513-32-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;20;69,82;28,9669;1581;1177;559-418-160-420-138-164-424-422-417-20-111-1-513-32-332-33-0-74-335-83-124-55-34-334-488-155-413-559
