;;2;34,877;641,001;2049;2411;0-944-862-1303-1948-1821-1021-540-755-1364-2088-2009-273-1367-2089-1894-1513-1669-2038-1688-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;3;34,817;917,001;2095;2394;0-862-1303-1948-1513-1581-1894-2089-1367-273-2088-2009-1364-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;4;34,987;918,77;2145;2386;0-944-862-419-1948-1821-1021-540-755-1364-273-2088-2009-1968-1708-1367-1358-2089-1422-1746-1581-1894-1726-2083-1513-1669-2076-1961-1817-1613-2018-1403-2084-1519-2079-895-780-640-635-0
;;5;34,867;974,049;2368;2110;0-862-1303-419-2079-1519-2084-1403-2018-1817-2022-1961-2076-1688-1669-1367-1358-1021-755-540-1364-273-2088-1968-933-680-2041-1594-2089-1422-1746-1894-1581-2086-1726-2083-1513-1821-1948-0
;;6;34,867;975,069;2376;2082;0-862-1303-419-2079-1519-2084-1403-2018-1817-1613-2022-1961-2076-1688-1669-1367-1358-1021-755-540-1364-273-1968-933-680-2041-1594-2089-1422-1746-1894-1581-2086-1726-2083-1513-1821-1948-0
;;7;34,847;976,758;2340;2252;0-862-1303-1948-1513-2083-1726-2086-1581-1894-1746-2089-1422-1358-1367-1708-1968-2009-2088-273-1364-755-540-1021-1821-1688-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-640-635-0
;;8;34,847;977,672;2323;2277;0-862-1303-1948-1513-2083-1726-2086-1581-1894-1746-2089-1422-1358-1367-1708-1968-2009-2088-273-1364-755-540-1021-1821-1669-1688-2076-1961-1613-1817-2018-1403-2084-1519-2079-419-640-635-0
;;9;34,777;978,871;2346;2124;0-944-862-1303-2079-1519-2084-1403-2018-1817-1613-2022-1961-2076-1688-1358-1367-1021-540-755-273-1364-2088-2009-1968-933-680-1594-2089-1422-1746-1894-1581-2086-1726-2083-1513-1821-1948-0
;;10;34,947;983,236;2303;2309;0-944-862-1303-2079-1519-2084-1403-2018-1817-1613-2022-1961-2076-1688-1669-1513-1726-2083-2086-1581-1894-1746-1422-2089-1498-1358-1367-1708-1968-2009-2088-1364-273-755-540-1021-1821-1948-419-0
;;11;34,967;983,337;2285;2372;0-944-862-1303-2079-2084-1403-2018-1817-1613-2022-1961-2076-1688-1669-1708-1968-2009-2088-1364-273-755-540-1021-1358-1367-2089-1422-1746-1894-1581-2086-1726-2083-1513-1821-1948-419-640-0
;;12;34,957;983,415;2287;2336;0-944-862-2079-1519-2084-1403-2018-1817-1613-2022-1961-2076-1730-1688-1669-1708-1968-2009-2088-1364-273-755-540-1021-1358-1367-2089-1422-1746-1894-1581-2086-1726-2083-1513-1821-1948-419-1303-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,81;324,341;2384;2077;0-944-862-1303-419-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1889-1799-1784-1352-1376-1676-2008-1962-2123-1950-1822-1529-1971-1550-2128-1997-127-529-450-640-635-0
;;2;34,75;918,22;2360;2260;0-944-862-1303-1948-2038-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-1522-1889-1799-1784-1376-1352-2123-1962-2008-1676-2004-1950-1822-1971-1550-2128-1997-127-640-635-0
;;3;34,76;920,366;2290;2336;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1376-1784-2004-2008-1962-2123-1950-1676-1822-1971-1550-1997-2128-127-529-640-0
;;4;34,94;931,36;2380;2142;0-944-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-1303-862-640-450-529-127-1997-2128-1550-1971-1822-1950-2123-1962-2008-1676-1784-1352-1376-1799-1889-1522-780-635-0
;;5;34,78;949,259;2308;2312;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-1522-1799-1352-1784-2123-1962-2008-1676-1950-2004-1822-1971-1550-1997-2128-127-529-640-635-0
;;6;34,79;949,621;2326;2289;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-1522-1799-1784-1352-1376-2004-2123-1962-2008-1676-1950-1822-1971-1550-1997-2128-127-529-640-635-0
;;7;34,76;951,889;2340;2272;0-944-862-1303-1948-2038-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1784-1352-1676-2008-1962-2123-1950-2004-1822-1971-1550-1997-2128-127-529-450-640-0
;;8;34,84;952,128;2373;2224;0-944-862-1303-1948-2038-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1889-1799-1352-1784-2008-1962-2123-1950-1676-1822-1971-1550-1997-2128-127-529-450-640-635-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,997;757,055;2278;2228;0-944-862-1303-419-2079-1519-1403-2018-1613-1817-2084-1961-2076-1730-1688-2038-1669-1513-1998-2086-1581-1894-1746-1422-2089-1358-1367-1378-1498-1021-1364-273-1708-1968-2088-540-755-2029-1821-1948-0
;;2;34,9;1.016,59;2345;2070;0-419-1948-2038-1688-1730-2026-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-862-640-1522-1889-1799-1376-1784-1962-2008-2123-1676-1910-1950-1822-1997-2128-1550-1971-2004-1352-780-635-0
;;3;34,96;1.017,48;2315;2095;0-944-419-1948-2038-1688-1730-2026-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-862-640-1360-1799-1889-1352-2004-1971-1550-2128-1997-1822-1950-1962-1676-2123-2008-1376-1784-780-635-0
;;4;34,87;1.018,49;2351;2067;0-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-895-780-1522-1799-1889-1784-1376-2008-2123-1676-1962-1950-1822-1997-2128-1550-1971-2004-1352-635-640-1360-0
;;5;34,95;1.018,67;2312;2140;0-944-862-1303-419-2026-1730-1688-2038-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-895-1074-780-1522-1352-1950-1822-1997-2128-1550-1971-1529-1962-1676-2123-2008-1376-1784-1799-1889-640-635-0
;;6;34,957;1.020,34;2204;2403;0-944-862-1303-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-1669-1513-2083-1726-1581-1894-1746-2089-1358-1378-1367-755-540-273-1364-2011-2088-2009-1968-1021-1821-1948-419-640-0
;;7;34,957;1.020,59;2256;2289;0-944-862-1303-2079-1519-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-1513-2083-1726-1581-1894-1746-1422-2089-1358-1378-1498-1367-755-540-273-1364-2011-2088-2009-1968-1021-1821-1948-419-0
;;8;34,957;1.021,9;2193;2407;0-944-862-1303-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-1669-1513-1726-1894-1581-1746-1422-2089-1358-1378-1367-755-540-273-1364-2011-2088-2009-1968-1021-1821-1948-419-640-0
;;9;34,957;1.023,46;2147;2432;0-944-862-1303-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-1669-1513-1726-1581-1894-1746-2089-1358-1378-1367-540-755-1708-273-1364-2011-2088-2009-1968-1021-1821-1948-419-640-0
;;10;34,947;1.038,58;2250;2355;0-944-862-1303-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-1669-1513-2083-1726-1581-1894-1746-1422-2089-1358-1378-1498-1367-755-540-273-1364-2011-2088-2009-1968-1021-1821-1948-419-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,927;156,061;2211;2467;0-944-862-1303-1948-1821-1513-1726-2083-2086-1894-1581-1746-1422-2089-1367-1021-1364-2011-2088-1968-2009-273-540-755-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-1074-640-0
;;2;34,937;154,554;2233;2443;0-944-862-1303-1948-1821-755-540-273-2009-1968-2088-2011-1364-1021-1358-1367-2089-1422-1746-1581-1894-1726-2083-1513-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-1074-640-0
;;3;34,947;364,343;2261;2401;0-944-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1358-1367-1378-1021-273-1968-2009-2088-1364-540-755-1821-1669-1688-2076-1961-1817-1613-1403-2084-2079-419-895-1074-640-0
;;4;34,927;156,243;2272;2388;0-944-862-1303-1948-1821-1021-540-755-273-2088-1968-2009-1364-1378-1358-1367-2089-1422-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-2018-1403-2084-2079-419-895-1074-640-0
;;5;34,817;993,91;2308;2337;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1367-1498-1358-273-2088-1968-1364-755-540-1021-1821-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-1074-640-0
;;6;34,817;995,606;2296;2361;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1367-1378-1358-273-2088-1968-1364-755-540-1021-1821-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-1074-640-0
;;7;34,917;997,744;2371;2182;0-862-1303-1948-1513-1998-2083-1726-2086-1581-1894-1746-2089-1422-1367-1498-1358-1021-540-755-1364-1968-2088-273-2029-1821-1669-1688-2076-1961-1817-2018-1403-2084-2079-419-895-640-635-0
;;8;34,917;999,138;2344;2229;0-862-1303-1948-1513-2083-1726-2086-1581-1894-1746-2089-1422-1367-1498-1358-1708-273-2088-1968-1364-755-540-1021-2029-1821-1669-1688-2076-1961-1817-2018-1403-2084-2079-419-895-640-635-0
;;9;34,907;1.001,75;2335;2255;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1498-1367-1358-273-2088-1968-1364-755-540-1021-2029-1821-1669-1688-2076-1961-1817-2018-1403-2084-2079-419-895-640-635-0
;;10;34,897;1.001,82;2329;2299;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1498-1367-1358-273-2088-1968-1364-755-540-1021-1821-1669-1688-2076-1961-1817-2018-1403-2084-2079-419-895-1074-640-635-0
;;11;34,907;1.002,88;2328;2307;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1498-1367-1358-273-2088-1968-1364-755-540-1021-1821-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-640-635-0

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,647;709,745;2199;2306;0-944-862-1303-1948-1513-1894-1581-2089-1422-1367-1358-755-540-1364-273-2088-1021-1821-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-635-640-868-1360-0
;;2;34,827;1.030,33;2065;2421;0-862-1303-1948-1821-1513-2086-1894-1581-2089-1367-1021-2009-2088-1364-540-755-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;3;34,997;1.030,48;2049;2435;0-944-862-1303-1948-1821-1021-540-755-1364-1708-1367-2089-1422-1746-1581-1894-2086-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;4;34,717;1.030,69;2152;2313;0-862-1303-1948-1821-1513-2086-1894-1581-1422-2089-1367-1358-1021-2088-1364-540-755-1669-1688-1730-2076-1961-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;5;34,837;1.032,57;2082;2395;0-862-1303-1948-1821-1513-2086-1581-1894-2089-1422-1367-1021-2009-2088-1364-540-755-1669-1688-1730-2076-1961-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;6;34,707;1.166,39;1973;2441;0-944-862-1948-1821-2086-1894-1581-1422-2089-1367-1021-1708-2088-1364-540-755-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;7;34,997;1.169,72;2122;2387;0-944-862-1303-1948-1821-1021-540-755-1364-273-1367-2089-1422-1746-1581-1894-2086-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;8;34,997;1.169,99;2144;2377;0-944-862-1303-1948-1821-1021-540-755-1364-1358-1367-2089-1746-1581-1894-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;9;34,997;1.246,14;2077;2401;0-944-862-1303-1948-1821-1021-540-755-1364-1378-1367-1358-2089-1746-1581-1894-2086-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;10;34,93;1.246,34;2354;2253;0-944-862-1303-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1376-1962-2008-1910-1971-2128-1997-1550-1822-1529-2004-1950-2123-1676-1784-1352-640-635-0
;;11;34,94;1.246,5;2365;2207;0-944-862-1303-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-1522-1799-1889-1376-1962-2008-1910-1971-2128-1997-1550-1822-1529-2004-1950-2123-1676-1784-1352-640-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,897;31,4674;2069;2359;0-640-1360-868-635-944-862-1303-419-1948-1513-1894-1581-2089-1367-1364-273-2009-1968-2088-540-755-1021-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-0
;;2;34,877;25,196;2129;2345;0-640-1360-635-944-862-1303-419-1948-1513-1894-1581-2089-1422-1367-273-2009-1968-2088-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-0
;;3;34,877;48,6366;2155;2330;0-944-862-1303-627-635-640-1360-780-1074-419-1948-1513-1894-1581-2089-1367-1358-273-1364-2009-1968-2088-540-755-1021-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-0
;;4;34,83;654,987;2353;2045;0-944-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1522-1889-1799-1376-1784-1352-2008-1676-1962-1950-1971-1550-2128-1997-127-450-1093-640-0
;;5;34,927;1.033,58;2053;2397;0-944-862-1303-627-640-635-780-419-1948-1513-1581-1894-2089-1367-273-2009-1968-2088-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-0
;;6;34,897;1.033,77;2106;2354;0-640-868-635-944-862-1303-419-1948-1513-1894-1581-2089-1358-1367-273-2009-1968-2088-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-0
;;7;34,95;1.035,98;2218;2307;0-944-862-1303-1948-2038-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-1376-2004-1962-1676-2008-2123-1950-1822-1971-1550-2128-127-640-868-635-627-0
;;8;34,81;1.037,23;2304;2285;0-944-862-1303-1948-2038-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-1376-2004-1962-1676-2008-2123-1950-1822-1971-1550-2128-1997-127-640-635-627-0
;;9;34,89;1.038,93;2255;2293;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1799-1376-1784-1352-1950-2123-2008-1676-1962-2004-1822-1971-1550-1997-2128-127-640-868-635-627-0
;;10;34,907;1.052,6;1969;2441;0-944-862-1303-627-640-868-780-419-1948-1513-2086-1894-1581-2089-1367-1364-2009-1968-2088-540-755-1021-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-0
;;11;34,81;1.056,03;2326;2258;0-944-862-1303-1948-2038-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1784-1352-1962-1676-2008-2123-1950-2004-1822-1971-1550-1997-2128-127-640-635-627-0

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,927;998,333;2331;2253;0-862-1948-1513-1998-2083-1726-2086-1894-1581-1746-1422-2089-1358-1367-1378-1021-1968-2088-273-1364-755-540-1821-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-640-635-0
;;2;34,877;998,487;2391;2154;0-862-1948-1513-1998-2083-1726-2086-1894-1581-1746-1422-2089-1358-1367-1378-1021-1968-2088-273-1364-755-540-1821-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-1303-640-1360-635-0
;;3;34,717;1.002,72;2220;2400;0-862-1303-1948-1513-1581-1894-1746-1422-2089-1378-1367-1358-1364-1968-2009-2088-273-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0
;;4;34,717;1.002,79;2107;2469;0-944-862-1948-1513-1581-1894-1746-2089-1378-1367-1358-1708-1364-1968-2009-2088-273-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0
;;5;34,627;1.014,16;2268;2342;0-862-1303-1948-1669-1821-1513-2086-1581-1894-1746-1422-2089-1378-1358-1367-1021-540-755-273-2088-1968-1364-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0
;;6;34,897;1.014,29;2242;2355;0-944-862-1303-1948-1821-1513-1726-2086-1894-1581-1746-2089-1378-1358-1367-1021-540-755-273-2088-1968-1364-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0
;;7;34,737;1.014,54;2251;2353;0-862-1303-1948-1821-1513-2086-1581-1894-1746-1422-2089-1378-1358-1367-1021-540-755-273-2088-2009-1968-1364-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0
;;8;34,977;1.015,45;2218;2419;0-944-862-1303-1948-1821-1021-755-540-2088-273-1364-1708-1498-1367-1358-1378-2089-1422-1746-1894-1581-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0
;;9;34,727;1.015,73;2165;2451;0-944-862-1303-1948-1669-1821-1513-1581-1894-1746-2089-1367-1358-1378-1021-540-755-273-2088-2009-1968-1364-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-640-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,54;23,9455;1946;2324;0-944-862-1303-1948-2038-1688-1730-2076-2026-2022-1817-1613-2018-1403-2084-419-895-1074-780-1522-1799-1352-1784-2008-2004-1676-1950-2123-1822-1971-1550-127-529-640-868-1360-635-627-0
;;2;34,99;27,8594;2052;2323;0-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1522-1799-1376-1352-1784-2008-2004-1676-1950-2123-1822-1971-1550-127-529-640-868-1360-635-944-0
;;3;34,67;327,901;2316;2187;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1889-1799-1784-1352-1676-1950-2123-2008-1962-1822-1971-1550-2128-127-1093-640-635-0
;;4;34,61;336,495;2319;2174;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1784-1352-1676-1950-2123-2008-1962-1822-1971-1550-2128-127-1093-640-635-0
;;5;34,83;328,47;2322;2171;0-944-862-1303-1948-2038-1688-2026-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1889-1799-1784-1352-1676-1950-2123-2008-1962-1822-1971-1550-2128-127-1093-640-635-0
;;6;34,68;332,963;2329;2158;0-944-862-1303-1948-2038-1688-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1784-1352-1676-1950-2123-2008-1962-1822-1971-1550-2128-127-1093-640-635-0
;;7;34,93;205,848;2330;2090;0-944-862-1303-2026-1730-1688-2038-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-1074-780-1522-1889-1799-1376-1352-1784-1676-2123-1950-1910-2008-1962-1822-1971-1550-2128-127-1093-640-635-0
;;8;34,84;973,268;2128;2315;0-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-2008-2004-1676-1950-2123-1962-1822-1971-1550-127-529-640-635-944-627-0
;;9;34,98;974,621;2230;2314;0-944-862-1303-1948-1688-2038-1961-2076-2026-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1784-1352-1376-2008-1962-2004-1676-1950-2123-1822-1971-1550-127-529-640-635-0
;;10;34,92;974,756;2250;2297;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-1376-1962-2008-2123-1950-1676-1822-1971-1550-2128-127-529-640-868-1360-635-0
;;11;34,92;977,037;2269;2293;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1352-1784-1376-1962-2008-2123-1950-1676-1822-1971-1550-2128-127-529-640-868-635-0
;;12;34,9;977,663;2311;2264;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1352-1784-1376-1962-2008-2123-1950-1676-1822-1971-1550-2128-127-529-640-1360-635-0

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,687;223,536;2044;2389;0-944-862-1303-1948-1821-2029-755-540-1364-2088-1021-1367-2089-1581-1894-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;2;34,897;812,193;2091;2383;0-944-862-1303-419-1948-1513-1894-1581-2089-1367-273-2088-1364-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-1074-780-640-1360-868-635-627-0
;;3;34,997;19,832;2155;2370;0-944-862-1303-1948-1513-1894-1581-1746-1422-2089-1367-273-1364-540-755-1021-1821-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
;;4;34,907;990,416;2196;2304;0-944-862-895-780-1074-419-1948-1513-2086-1894-1581-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1669-1688-1730-2076-1961-1817-1613-2018-1403-2084-1519-2079-1303-640-635-0
;;5;34,907;995,356;2213;2279;0-944-862-895-780-1074-419-1948-1513-2086-1894-1581-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-640-635-0
;;6;34,717;997,079;2214;2267;0-944-862-895-780-1074-419-1948-1513-2086-1894-1581-1422-2089-1358-1367-273-1364-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-640-635-0
;;7;34,817;1.001,4;2185;2333;0-944-862-895-780-1074-419-1948-1513-2086-1894-1581-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-640-0
;;8;34,917;1.003,87;2258;2167;0-1303-862-635-780-1074-419-1948-1513-2086-1894-1581-1746-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-640-1360-0
;;9;34,667;1.004,61;2219;2266;0-944-862-635-780-1074-419-1948-1513-2086-1894-1581-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-640-0
;;10;34,817;1.004,88;2208;2300;0-862-895-780-1074-419-1948-1513-2086-1581-1894-1746-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-640-0
;;11;34,917;1.007,46;2256;2200;0-1303-862-635-780-1074-419-1948-1821-1021-540-755-1364-2088-273-1367-1358-2089-1422-1581-1894-2086-1513-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-640-1360-0
;;12;34,917;1.009,16;2236;2246;0-862-1303-895-780-1074-419-1948-1513-2086-1894-1581-1746-1422-2089-1358-1367-273-2088-1364-755-540-1021-1821-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-640-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;35;172,498;2165;2324;0-944-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-868-627-0
;;2;35;177,56;2165;2324;0-944-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-868-627-0
;;3;34,94;161,687;2194;2323;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1799-1352-1784-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-868-635-627-0
;;4;34,88;136,252;2197;2310;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-1522-1799-1352-1784-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-868-635-627-0
;;5;34,75;343,98;2329;2247;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-1522-1799-1784-1376-1352-1962-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-635-0
;;6;34,95;965,388;2236;2304;0-944-862-1303-419-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-895-1074-780-1522-1799-1376-1352-1784-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-635-627-0
;;7;34,74;966,884;2318;2293;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-1522-1799-1784-1376-1352-1962-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-635-0
;;8;34,75;966,959;2358;2243;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-1522-1889-1799-1784-1376-1352-1962-2123-2004-1950-1676-2008-1822-1971-1550-2128-1997-127-640-635-0

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,967;1.021,85;2243;2284;0-944-862-1303-1948-1821-1513-2086-1894-1581-1746-2089-1422-1367-1358-1498-1378-1021-755-540-273-1364-1688-1730-2076-1961-1817-1613-2018-1403-2084-2079-419-895-1074-780-640-868-1360-635-0
;;2;34,827;1.022,9;2251;2264;0-944-862-419-1948-1821-1021-755-540-1708-273-1364-1378-1358-1367-1498-2089-1422-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-1303-640-868-1360-635-0
